"Código","Unidade Territorial","UF","Referência","Idosos que recebem o Benefício de Prestação Continuada (BPC) por Município pagador"
"500450","ITAPORÃ","MS","12/2020","231"
"500460","ITAQUIRAÍ","MS","12/2020","126"
"500470","IVINHEMA","MS","12/2020","95"
"500480","JAPORÃ","MS","12/2020","41"
"500490","JARAGUARI","MS","12/2020","60"
"500500","JARDIM","MS","12/2020","904"
"500510","JATEÍ","MS","12/2020","7"
"500515","JUTI","MS","12/2020","31"
"500520","LADÁRIO","MS","12/2020","144"
"500525","LAGUNA CARAPÃ","MS","12/2020","43"
"500540","MARACAJU","MS","12/2020","506"
"500560","MIRANDA","MS","12/2020","415"
"500568","MUNDO NOVO","MS","12/2020","428"
"500570","NAVIRAÍ","MS","12/2020","502"
"500580","NIOAQUE","MS","12/2020","164"
"500600","NOVA ALVORADA DO SUL","MS","12/2020","172"
"500620","NOVA ANDRADINA","MS","12/2020","267"
"500625","NOVO HORIZONTE DO SUL","MS","12/2020","17"
"500627","PARAÍSO DAS ÁGUAS","MS","12/2020","9"
"500630","PARANAÍBA","MS","12/2020","703"
"500635","PARANHOS","MS","12/2020","210"
"500640","PEDRO GOMES","MS","12/2020","173"
"500660","PONTA PORÃ","MS","12/2020","3547"
"500690","PORTO MURTINHO","MS","12/2020","395"
"500710","RIBAS DO RIO PARDO","MS","12/2020","200"
"500720","RIO BRILHANTE","MS","12/2020","397"
"500730","RIO NEGRO","MS","12/2020","73"
"500740","RIO VERDE DE MATO GROSSO","MS","12/2020","522"
"500750","ROCHEDO","MS","12/2020","100"
"500755","SANTA RITA DO PARDO","MS","12/2020","32"
"500769","SÃO GABRIEL DO OESTE","MS","12/2020","342"
